Metrics Server Information
Tue Mar 17 15:52:50 UTC 2020 jcoll-57cb75bf96-smdq6    1m           35Mi            
Tue Mar 17 15:52:50 UTC 2020 jcoll-57cb75bf96-smdq6    1m           35Mi            
Tue Mar 17 15:52:51 UTC 2020 jcoll-57cb75bf96-smdq6    1m           35Mi            
Tue Mar 17 15:52:51 UTC 2020 jcoll-57cb75bf96-smdq6    1m           35Mi            
Tue Mar 17 15:52:52 UTC 2020 jcoll-57cb75bf96-smdq6    1m           35Mi            
Tue Mar 17 15:52:53 UTC 2020 jcoll-57cb75bf96-smdq6    1m           35Mi            
Tue Mar 17 15:52:53 UTC 2020 jcoll-57cb75bf96-smdq6    1m           35Mi            
Tue Mar 17 15:52:54 UTC 2020 jcoll-57cb75bf96-smdq6    1m           35Mi            
Tue Mar 17 15:52:55 UTC 2020 jcoll-57cb75bf96-smdq6    1m           35Mi            
Tue Mar 17 15:52:55 UTC 2020 jcoll-57cb75bf96-smdq6    1m           35Mi            
Tue Mar 17 15:52:56 UTC 2020 jcoll-57cb75bf96-smdq6    1m           35Mi            
Tue Mar 17 15:52:56 UTC 2020 jcoll-57cb75bf96-smdq6    1m           35Mi            
Tue Mar 17 15:52:57 UTC 2020 jcoll-57cb75bf96-smdq6    1m           35Mi            
Tue Mar 17 15:52:58 UTC 2020 jcoll-57cb75bf96-smdq6    1m           35Mi            
Tue Mar 17 15:52:58 UTC 2020 jcoll-57cb75bf96-smdq6    1m           35Mi            
Tue Mar 17 15:52:59 UTC 2020 jcoll-57cb75bf96-smdq6    1m           35Mi            
Tue Mar 17 15:52:59 UTC 2020 jcoll-57cb75bf96-smdq6    1m           35Mi            
Tue Mar 17 15:53:00 UTC 2020 jcoll-57cb75bf96-smdq6    1m           35Mi            
Tue Mar 17 15:53:01 UTC 2020 jcoll-57cb75bf96-smdq6    1m           35Mi            
Tue Mar 17 15:53:01 UTC 2020 jcoll-57cb75bf96-smdq6    1m           35Mi            
Tue Mar 17 15:53:02 UTC 2020 jcoll-57cb75bf96-smdq6    1m           35Mi            
Tue Mar 17 15:53:03 UTC 2020 jcoll-57cb75bf96-smdq6    1m           35Mi            
Tue Mar 17 15:53:03 UTC 2020 jcoll-57cb75bf96-smdq6    1m           35Mi            
Tue Mar 17 15:53:04 UTC 2020 jcoll-57cb75bf96-smdq6    1m           35Mi            
Tue Mar 17 15:53:05 UTC 2020 jcoll-57cb75bf96-smdq6    1m           35Mi            
Tue Mar 17 15:53:05 UTC 2020 jcoll-57cb75bf96-smdq6    1m           35Mi            
Tue Mar 17 15:53:06 UTC 2020 jcoll-57cb75bf96-smdq6    1m           35Mi            
Tue Mar 17 15:53:07 UTC 2020 jcoll-57cb75bf96-smdq6    1m           35Mi            
Tue Mar 17 15:53:07 UTC 2020 jcoll-57cb75bf96-smdq6    1m           35Mi            
Tue Mar 17 15:53:08 UTC 2020 jcoll-57cb75bf96-smdq6    1m           35Mi            
Tue Mar 17 15:53:09 UTC 2020 jcoll-57cb75bf96-smdq6    1m           35Mi            
Tue Mar 17 15:53:09 UTC 2020 jcoll-57cb75bf96-smdq6    1m           35Mi            
Tue Mar 17 15:53:10 UTC 2020 jcoll-57cb75bf96-smdq6    1m           35Mi            
Tue Mar 17 15:53:11 UTC 2020 jcoll-57cb75bf96-smdq6    1m           35Mi            
Tue Mar 17 15:53:11 UTC 2020 jcoll-57cb75bf96-smdq6    1m           35Mi            
Tue Mar 17 15:53:12 UTC 2020 jcoll-57cb75bf96-smdq6    1m           35Mi            
Tue Mar 17 15:53:13 UTC 2020 jcoll-57cb75bf96-smdq6    1m           35Mi            
Tue Mar 17 15:53:14 UTC 2020 jcoll-57cb75bf96-smdq6    1m           35Mi            
Tue Mar 17 15:53:15 UTC 2020 jcoll-57cb75bf96-smdq6    1m           35Mi            
Tue Mar 17 15:53:16 UTC 2020 jcoll-57cb75bf96-smdq6    1m           35Mi            
Tue Mar 17 15:53:17 UTC 2020 jcoll-57cb75bf96-smdq6    1m           35Mi            
Tue Mar 17 15:53:17 UTC 2020 jcoll-57cb75bf96-smdq6    1m           35Mi            
Tue Mar 17 15:53:18 UTC 2020 jcoll-57cb75bf96-smdq6    1m           35Mi            
Tue Mar 17 15:53:19 UTC 2020 jcoll-57cb75bf96-smdq6    1m           35Mi            
Tue Mar 17 15:53:20 UTC 2020 jcoll-57cb75bf96-smdq6    1m           35Mi            
Tue Mar 17 15:53:20 UTC 2020 jcoll-57cb75bf96-smdq6    1m           35Mi            
Tue Mar 17 15:53:21 UTC 2020 jcoll-57cb75bf96-smdq6    1m           35Mi            
Tue Mar 17 15:53:22 UTC 2020 jcoll-57cb75bf96-smdq6    1m           35Mi            
Tue Mar 17 15:53:22 UTC 2020 jcoll-57cb75bf96-smdq6    1m           35Mi            
Tue Mar 17 15:53:23 UTC 2020 jcoll-57cb75bf96-smdq6    1m           35Mi            
Tue Mar 17 15:53:24 UTC 2020 jcoll-57cb75bf96-smdq6    1m           35Mi            
Tue Mar 17 15:53:24 UTC 2020 jcoll-57cb75bf96-smdq6    1m           35Mi            
Tue Mar 17 15:53:25 UTC 2020 jcoll-57cb75bf96-smdq6    1m           35Mi            
Tue Mar 17 15:53:26 UTC 2020 jcoll-57cb75bf96-smdq6    1m           35Mi            
Tue Mar 17 15:53:26 UTC 2020 jcoll-57cb75bf96-smdq6    1m           35Mi            
Tue Mar 17 15:53:27 UTC 2020 jcoll-57cb75bf96-smdq6    1m           35Mi            
Tue Mar 17 15:53:28 UTC 2020 jcoll-57cb75bf96-smdq6    1m           35Mi            
Tue Mar 17 15:53:28 UTC 2020 jcoll-57cb75bf96-smdq6    1m           35Mi            
Tue Mar 17 15:53:29 UTC 2020 jcoll-57cb75bf96-smdq6    1m           35Mi            
Tue Mar 17 15:53:30 UTC 2020 jcoll-57cb75bf96-smdq6    1m           35Mi            
Tue Mar 17 15:53:30 UTC 2020 jcoll-57cb75bf96-smdq6    1m           35Mi            
Tue Mar 17 15:53:31 UTC 2020 jcoll-57cb75bf96-smdq6    1m           35Mi            
Tue Mar 17 15:53:31 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:53:32 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:53:33 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:53:33 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:53:34 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:53:35 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:53:35 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:53:36 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:53:36 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:53:37 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:53:38 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:53:38 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:53:39 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:53:40 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:53:40 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:53:41 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:53:41 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:53:42 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:53:43 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:53:43 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:53:44 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:53:45 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:53:45 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:53:46 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:53:46 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:53:47 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:53:48 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:53:48 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:53:49 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:53:50 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:53:50 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:53:51 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:53:51 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:53:52 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:53:53 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:53:53 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:53:54 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:53:54 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:53:55 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:53:56 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:53:56 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:53:57 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:53:58 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:53:58 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:53:59 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:54:00 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:54:00 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:54:01 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:54:02 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:54:02 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:54:03 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:54:04 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:54:05 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:54:05 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:54:06 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:54:07 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:54:07 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:54:08 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:54:09 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:54:09 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:54:10 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:54:11 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:54:11 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:54:12 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:54:13 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:54:13 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:54:14 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:54:15 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:54:15 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:54:16 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:54:17 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:54:18 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:54:18 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:54:19 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:54:20 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:54:20 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:54:21 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:54:21 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:54:22 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:54:23 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:54:23 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:54:24 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:54:25 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:54:25 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:54:26 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:54:26 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:54:27 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:54:28 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:54:28 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:54:29 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:54:30 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:54:30 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:54:31 UTC 2020 jcoll-57cb75bf96-smdq6    499m         106Mi           
Tue Mar 17 15:54:31 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:54:32 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:54:33 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:54:33 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:54:34 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:54:34 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:54:35 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:54:36 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:54:36 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:54:37 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:54:38 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:54:38 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:54:39 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:54:39 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:54:40 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:54:41 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:54:41 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:54:42 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:54:43 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:54:43 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:54:44 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:54:45 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:54:45 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:54:46 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:54:47 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:54:47 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:54:48 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:54:49 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:54:49 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:54:50 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:54:51 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:54:51 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:54:52 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:54:53 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:54:53 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:54:54 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:54:55 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:54:55 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:54:56 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:54:57 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:54:58 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:54:58 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:54:59 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:55:00 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:55:00 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:55:01 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:55:02 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:55:02 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:55:03 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:55:04 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:55:04 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:55:05 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:55:06 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:55:06 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:55:07 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:55:07 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:55:08 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:55:09 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:55:09 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:55:10 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:55:11 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:55:11 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:55:12 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:55:12 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:55:13 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:55:14 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:55:14 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:55:15 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:55:16 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:55:16 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
Tue Mar 17 15:55:17 UTC 2020 jcoll-57cb75bf96-smdq6    498m         104Mi           
