Metrics Server Information
Fri Mar 13 15:40:48 UTC 2020 netflow-pycoll-688444495b-4c9sj                   502m         21Mi            
Fri Mar 13 15:40:49 UTC 2020 netflow-pycoll-688444495b-4c9sj                   502m         21Mi            
Fri Mar 13 15:40:50 UTC 2020 netflow-pycoll-688444495b-4c9sj                   502m         21Mi            
Fri Mar 13 15:40:50 UTC 2020 netflow-pycoll-688444495b-4c9sj                   502m         21Mi            
Fri Mar 13 15:40:51 UTC 2020 netflow-pycoll-688444495b-4c9sj                   502m         21Mi            
Fri Mar 13 15:40:52 UTC 2020 netflow-pycoll-688444495b-4c9sj                   502m         21Mi            
Fri Mar 13 15:40:52 UTC 2020 netflow-pycoll-688444495b-4c9sj                   502m         21Mi            
Fri Mar 13 15:40:53 UTC 2020 netflow-pycoll-688444495b-4c9sj                   502m         21Mi            
Fri Mar 13 15:40:53 UTC 2020 netflow-pycoll-688444495b-4c9sj                   502m         21Mi            
Fri Mar 13 15:40:54 UTC 2020 netflow-pycoll-688444495b-4c9sj                   502m         21Mi            
Fri Mar 13 15:40:55 UTC 2020 netflow-pycoll-688444495b-4c9sj                   502m         21Mi            
Fri Mar 13 15:40:55 UTC 2020 netflow-pycoll-688444495b-4c9sj                   502m         21Mi            
Fri Mar 13 15:40:56 UTC 2020 netflow-pycoll-688444495b-4c9sj                   502m         21Mi            
Fri Mar 13 15:40:56 UTC 2020 netflow-pycoll-688444495b-4c9sj                   502m         21Mi            
Fri Mar 13 15:40:57 UTC 2020 netflow-pycoll-688444495b-4c9sj                   502m         21Mi            
Fri Mar 13 15:40:58 UTC 2020 netflow-pycoll-688444495b-4c9sj                   502m         21Mi            
Fri Mar 13 15:40:58 UTC 2020 netflow-pycoll-688444495b-4c9sj                   502m         21Mi            
Fri Mar 13 15:40:59 UTC 2020 netflow-pycoll-688444495b-4c9sj                   502m         21Mi            
Fri Mar 13 15:40:59 UTC 2020 netflow-pycoll-688444495b-4c9sj                   502m         21Mi            
Fri Mar 13 15:41:00 UTC 2020 netflow-pycoll-688444495b-4c9sj                   502m         21Mi            
Fri Mar 13 15:41:01 UTC 2020 netflow-pycoll-688444495b-4c9sj                   502m         21Mi            
Fri Mar 13 15:41:01 UTC 2020 netflow-pycoll-688444495b-4c9sj                   502m         21Mi            
Fri Mar 13 15:41:02 UTC 2020 netflow-pycoll-688444495b-4c9sj                   502m         21Mi            
Fri Mar 13 15:41:03 UTC 2020 netflow-pycoll-688444495b-4c9sj                   502m         21Mi            
Fri Mar 13 15:41:03 UTC 2020 netflow-pycoll-688444495b-4c9sj                   502m         21Mi            
Fri Mar 13 15:41:04 UTC 2020 netflow-pycoll-688444495b-4c9sj                   502m         21Mi            
Fri Mar 13 15:41:05 UTC 2020 netflow-pycoll-688444495b-4c9sj                   502m         21Mi            
Fri Mar 13 15:41:06 UTC 2020 netflow-pycoll-688444495b-4c9sj                   502m         21Mi            
Fri Mar 13 15:41:06 UTC 2020 netflow-pycoll-688444495b-4c9sj                   502m         21Mi            
Fri Mar 13 15:41:07 UTC 2020 netflow-pycoll-688444495b-4c9sj                   502m         21Mi            
Fri Mar 13 15:41:08 UTC 2020 netflow-pycoll-688444495b-4c9sj                   502m         21Mi            
Fri Mar 13 15:41:08 UTC 2020 netflow-pycoll-688444495b-4c9sj                   502m         21Mi            
Fri Mar 13 15:41:09 UTC 2020 netflow-pycoll-688444495b-4c9sj                   502m         21Mi            
Fri Mar 13 15:41:10 UTC 2020 netflow-pycoll-688444495b-4c9sj                   502m         21Mi            
Fri Mar 13 15:41:10 UTC 2020 netflow-pycoll-688444495b-4c9sj                   502m         21Mi            
Fri Mar 13 15:41:11 UTC 2020 netflow-pycoll-688444495b-4c9sj                   502m         21Mi            
Fri Mar 13 15:41:12 UTC 2020 netflow-pycoll-688444495b-4c9sj                   502m         21Mi            
Fri Mar 13 15:41:12 UTC 2020 netflow-pycoll-688444495b-4c9sj                   502m         21Mi            
Fri Mar 13 15:41:13 UTC 2020 netflow-pycoll-688444495b-4c9sj                   502m         21Mi            
Fri Mar 13 15:41:14 UTC 2020 netflow-pycoll-688444495b-4c9sj                   502m         21Mi            
Fri Mar 13 15:41:14 UTC 2020 netflow-pycoll-688444495b-4c9sj                   502m         21Mi            
Fri Mar 13 15:41:15 UTC 2020 netflow-pycoll-688444495b-4c9sj                   502m         21Mi            
Fri Mar 13 15:41:16 UTC 2020 netflow-pycoll-688444495b-4c9sj                   502m         21Mi            
Fri Mar 13 15:41:16 UTC 2020 netflow-pycoll-688444495b-4c9sj                   502m         21Mi            
Fri Mar 13 15:41:17 UTC 2020 netflow-pycoll-688444495b-4c9sj                   502m         21Mi            
Fri Mar 13 15:41:18 UTC 2020 netflow-pycoll-688444495b-4c9sj                   502m         21Mi            
Fri Mar 13 15:41:18 UTC 2020 netflow-pycoll-688444495b-4c9sj                   502m         21Mi            
Fri Mar 13 15:41:19 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:41:20 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:41:21 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:41:21 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:41:22 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:41:23 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:41:23 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:41:24 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:41:25 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:41:26 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:41:26 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:41:27 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:41:28 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:41:28 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:41:29 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:41:30 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:41:30 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:41:31 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:41:32 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:41:32 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:41:33 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:41:34 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:41:35 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:41:35 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:41:36 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:41:37 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:41:37 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:41:38 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:41:39 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:41:39 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:41:40 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:41:41 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:41:41 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:41:42 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:41:43 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:41:43 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:41:44 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:41:45 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:41:45 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:41:46 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:41:47 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:41:47 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:41:48 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:41:49 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:41:49 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:41:50 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:41:51 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:41:52 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:41:52 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:41:53 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:41:54 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:41:54 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:41:55 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:41:55 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:41:56 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:41:57 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:41:57 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:41:58 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:41:59 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:41:59 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:42:00 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:42:00 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:42:01 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:42:02 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:42:02 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:42:03 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:42:04 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:42:04 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:42:05 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:42:06 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:42:06 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:42:07 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:42:07 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:42:08 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:42:09 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:42:09 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:42:10 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:42:10 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:42:11 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:42:12 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:42:12 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:42:13 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:42:14 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:42:14 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:42:15 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:42:15 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:42:16 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
Fri Mar 13 15:42:17 UTC 2020 netflow-pycoll-688444495b-4c9sj                   191m         21Mi            
